audio_id,audio_path,transcript,speaker_id,locale,source_original_split,source_project_split,duration_sec,sample_rate,num_channels,source_intent,audio_sha256
11086,data/audio/dev/fb7c667f04f76fec132d1c22b003cb5d.wav,thêm sữa vào danh sách tạp hóa của tôi,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.4,48000,1,lists_createoradd,a01922a7e7302b2ab502a92d1d2e65ae6135336ce956931c2806cf9c4be516db
11160,data/audio/dev/fc16de3c7a20c75eb273ff7efd7b879c.wav,tôi không muốn trứng,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.44,48000,1,lists_remove,0edc2beb5b7193090d1f37c4455741d852e5184485386f908e24901ddaa515c8
1122,data/audio/dev/28e9359716258d48a2cfbdb321cb074f.wav,phát bài hơn cả yêu của đức phúc bây giờ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.46,48000,1,play_music,6d75909a4e4be2f1304d2ddda0b3037ae2db135f3f722f48e8ea9d080f5d2b2c
11548,data/audio/dev/c7c14a2f00e590f928186c8b70e8b860.wav,mạng podcast,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.56,48000,1,play_podcasts,b448abd91f8bd9204338b03230976ab3ed60f288aa1ee418ac719fa5ae0bcd35
13816,data/audio/dev/b20bc894e2f3c3a228de0e68d9609d10.wav,giá cổ phiếu vingroup,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.22,48000,1,qa_stock,38246383c7cd7c2126268735f2b348ae6f51d278acc33c32c11de0d0f46eb576
14361,data/audio/dev/5cf8367e397097317dedf665ca01a475.wav,michael phelps kết hôn ở tuổi nào,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.88,48000,1,qa_factoid,0097e9cff4186751f24a5a68b25352401e73b26c9d06e9b169778582993a5d32
14380,data/audio/dev/42ce20ee7ae9109b6d96d15e17ad4194.wav,inchoate là gì,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.8,48000,1,qa_definition,10ef11f59c09a37f4135ceddcdd4ca5d021b5c1dca8d91f59c31f86db664b972
14609,data/audio/dev/ea34901b531e52af70658c836baa46e1.wav,giải thích cho tôi cách hoạt động của lực hấp dẫn,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.88,48000,1,qa_factoid,47b44503f641ce7b5e2c1535de5dc2c400810b394ffe920d6774910304ecbac4
15180,data/audio/dev/3e0811650e670ed76c886c4fa9ac80e8.wav,ảnh trên instagram cuối cùng của tôi có bao nhiêu lượt thích,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.64,48000,1,social_query,da141af1af67d4262c85bf9827a8d474a411c4e1f92fed339fa780de8040fc7d
16393,data/audio/dev/5a4b7bcac92796cf8f73f305a5705714.wav,liệt kê các tiêu đề và người gửi của tất cả các email gửi đến tôi trong tuần trước,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,5.7,48000,1,email_query,f12363d1dcc894cf72115a99cc01356aef5fb764ea2582aa2cba9c4d448814f0
16525,data/audio/dev/ba1b86770ba9543dc883dc9f51666efe.wav,kiểm tra tất cả các email từ dũng,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.52,48000,1,email_query,b829cfc769066c9e3eb556c4b1d35804156dc42e35b59c40a4701d8165d1b193
17048,data/audio/dev/b432ddedef42c02900f6e39c047157ee.wav,chỉ nói cho tôi biết những thư điện tử mới từ vy,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,4.92,48000,1,email_query,54949eea56004e5b0e1250fc8b466300533a4023d4249b99582eaf0ac6c1b44a
2200,data/audio/dev/13dd4f55895c9677828b6e0ebe02d451.wav,còn bao nhiêu tuần nữa đến giáng sinh,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.18,48000,1,datetime_query,c71efa33724bd06b0182016adbeb82e008b8eda9fafa4f2738855e7302d9ef7b
2428,data/audio/dev/8ee4b280f43d1fc47cb6f226766f6186.wav,cho tôi biết thời gian ở ấn độ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.98,48000,1,datetime_query,9412313cc09e20451578bd491bd308689d9238e8bf8546d31c7c1d283a853b4e
2783,data/audio/dev/33b0f9822e1a4d390ebcbd0480f04a74.wav,thứ bảy tới là ngày nào,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.74,48000,1,datetime_query,82843abb35328912f8165ef987858d951da3d0107ade84352c92659c6e5079ff
2797,data/audio/dev/8e170f398b1c358eb98fea9b6811c856.wav,tắt tiếng âm thanh từ loa,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.98,48000,1,audio_volume_mute,6fc21a242b9847836e2430926489cc98e75ea17462a5e8310a24d2c1e118f727
2949,data/audio/dev/40de9719e28741319e759edb126626ec.wav,alexa vui lòng lưu bài hát hiện tại vào mục yêu thích,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.6,48000,1,music_likeness,ce1bfd23edd45146694c125482f33e30677b55e0d03ca880aeb4e4965ac2445c
3454,data/audio/dev/7016954335e8424239f631149be9558a.wav,đi ngủ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,0.96,48000,1,audio_volume_mute,7517038bb948573eaaec09211b74b08674698c45e4c393fd857b50a7bc028543
4191,data/audio/dev/e5d2b272db42f65a08a5425858049008.wav,tôi đã nghe đoạn riff này trước khi bài hát nào đã đánh cắp đoạn riff này nó giống hệt nhau,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,5.34,48000,1,music_query,3214e20902c97c3daa20864700dc7f3dc3d59f75d81badeb84afa21ab361db3d
4339,data/audio/dev/dab045b0938370dcf0b6a3cfc1723eb3.wav,bật internet,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.2,48000,1,takeaway_order,78b01b6e61048ffb4736bd9da34befc6a5f5f8cb09d33cfbd64de40f20b205df
4387,data/audio/dev/d2fa6eb78f64028ef6fbd9e836b093f0.wav,nâng cao ánh sáng của đèn ngủ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,4.08,48000,1,iot_hue_lightup,30b1bd3ee0839577d935f9fe85143de9f9e75512afa2f9c9d0e9c71b92f449a6
439,data/audio/dev/b6dc3fbf7edb65bf291e441fc8908de9.wav,tôi có nên mặc áo khoác hôm nay,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.58,48000,1,weather_query,ae072cb2248f0c777027584de59094a13cf6e007e63a6361be35cbddace4a0c0
4645,data/audio/dev/9cc765d637c88b4119d3069764730499.wav,khi nào taco bell tới,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.1,48000,1,takeaway_query,cca6ed1060a532bf2e63819f68de759ab10c63ce2a412697978068d7680a6524
4693,data/audio/dev/9ba9ac33ef1896b389a2c9ec31632edf.wav,đặt báo thức lúc năm giờ sáng,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.1,48000,1,alarm_set,cac2643b69188fa9c3082f2f30bbfdc56ecfefe10252fefb016f1c38a9b5a90c
4796,data/audio/dev/30014bbf1bf0e102df09888f23052fd7.wav,tắt đèn trong phòng ngủ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.62,48000,1,iot_hue_lightoff,f6923d7cdb705179a7570a39741b19313d40bc53e98320c8f0561c85b57bae34
5249,data/audio/dev/a0f3b91137def8a9342fbf1ca09601ce.wav,olly tôi có cần mang găng tay hôm nay hay không,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.24,48000,1,weather_query,c0804f66c3d3f0db918291da45ff6a27522e2f8f405ac6b8372f275e4e99175f
532,data/audio/dev/e951a1b7fee8e645807b2ca0c4d0c6dc.wav,vui lòng cho tôi biết tin tức quốc tế,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.28,48000,1,news_query,6f0239738e66cc8969d06cdc94831b9bdaf4523e4aa8633ae0518bb2b9805cb0
5404,data/audio/dev/3a5d87da540882bcd1465b279818877e.wav,cho máy dọn dẹp tự động làm sạch nhà bếp,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.52,48000,1,iot_cleaning,d257dc52a3472690249d80740599158369b9a368809bd099d48aa55db46931f4
541,data/audio/dev/3c553f995333918b228f031dc1b22c86.wav,phát bài hát ngay lập tức,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.8,48000,1,play_music,f01ae737cd6ccc3215a295265e5d73be5b6adb1dc91115f4fd64b217401e2b02
58,data/audio/dev/46514fd6c5d6f969ab3e72c88f36164f.wav,tìm nơi bán món thái mang đi của tôi xung quanh grassmarket,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.42,48000,1,takeaway_query,29936936f4a600a8af763dfd0d3fd7277885bd61dfcb1978ca3ce943e4f4152a
6104,data/audio/dev/bc04297a4ac62ad4f95c36cea02fa1fb.wav,hey trời sẽ mưa ngày hôm nay ở brooklyn new york phải không,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,4.02,48000,1,weather_query,076bbf0d9005a94ce52ac54b10007b62ec548d47ad311eef71d9482b3fd5470a
6131,data/audio/dev/b8f157f7aaa89d5e238c8bc2e895f3a9.wav,phát bất kỳ bài hát nào trong danh sách phát gần đây của tôi,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,4.14,48000,1,play_music,beddca97fe26020803257dba41c19e41a9398268f2b2bce7fe096b9573347637
6831,data/audio/dev/6338c3a7a6ba311fcccf1dcfd0bd6524.wav,xoá toàn bộ các sự kiện trong năm ngày tới,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.18,48000,1,calendar_remove,3d7db586e5cebda9e8b6bd93b06772ae7ba511462199e66bd97ec341733f37bd
6932,data/audio/dev/4e1a88133aca74c40d77097663e6ac3f.wav,lịch trình sự kiện ngày mai của tôi là gì,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.46,48000,1,calendar_query,a8850a4c8257ee10a15f1ceffd8fbf6bc696cf362c21a110c033073eb205ceab
697,data/audio/dev/cb42e7321b05522faa878a28312fa26c.wav,bạn có thể làm sáng các đèn không,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.52,48000,1,iot_hue_lightup,05868983158f8c940db2b4404febd6e2b44b92eef902911eb6668bfbfce86474
7239,data/audio/dev/15fb3b91865f748f3cabfcaec6dc0b66.wav,nhắc nhở tối uống thuốc lúc tám giờ tối,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.1,48000,1,calendar_set,2246b86b63fec076dae878e5b0c6ef579b9039aa2c08ffcc252ecb3abe6cceea
7255,data/audio/dev/e3b3e1c599132deb3e961ad8e44cf954.wav,tôi đã lên lịch gì cần làm cho ngày mai tôi cần phải huỷ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,4.02,48000,1,calendar_remove,158cb89621aa3e75d563e26a4027609eb69b9c1c99afe6ce738d57c116bc4d08
7530,data/audio/dev/491c79fb6497ae2303f0ba34c3bcbdfb.wav,vui lòng thêm cuộc họp kế tiếp của tôi,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.52,48000,1,calendar_set,f59784b9b44fb147038f77a4a0f9cadc165cbc536f25c6e92449afaaf0ac575c
7877,data/audio/dev/85fdb6064566199d2ec0b187e9cecbd9.wav,điều gì đã xảy ra giữa ngày thứ hai và ngày thứ mười lăm,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.42,48000,1,news_query,752e896a503161b3b6e2137abeb26d67d591cd04dd7caa073b10358aa157145d
8059,data/audio/dev/703293fc625c68afb8f3efa21e35b698.wav,tuần này có phải là tuần nhặt rác không,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.16,48000,1,calendar_query,bf6f3e8b0cfd06e3a7a4eb9ff60bf98ab7ef6405194f4ff20d1cdb699e915a91
8192,data/audio/dev/25f5377bb0cc12f706d8e20a583717e6.wav,điều gì đang xảy ra tại sự kiện đó,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,3.0,48000,1,recommendation_events,ea5a69737a6e800991524c0ea8c549102a34e5301da41419c8d6776e0d6d8a1b
8528,data/audio/dev/075b172e40026a0730fd8d5fa5c0980f.wav,xoá sự kiện khỏi lịch và làm mới nó,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.58,48000,1,calendar_remove,abf9de06961ce8a45fdf1a9eccbaded7d142fdd412ff26c43a238620f643ba7b
90,data/audio/dev/7945efa8b59c58b78bc7888a92009a28.wav,bữa ăn tối của tôi có gì,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.98,48000,1,takeaway_query,a9fffec38659f2e79d8b4b0d240a95e852768ad1a106def5fe3c54698d7654c0
9211,data/audio/dev/2be00448cf5255f0f8cc3ea0bb91e65d.wav,giới thiệu radio,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.44,48000,1,play_radio,02bdd4b285332c1e6bd990f0695ee7837a88e40079748ca62ff17b6ce6b53cb6
9615,data/audio/dev/d73b278555b20e17cd126ea0657d2f74.wav,mở đài v. o. v. giao thông,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.16,48000,1,play_radio,607a19599324c746cf112ad033f8d02b1530e489f771d758861cca87501a7bfa
9872,data/audio/dev/3229ec929e0acf88180fd3436f0a96c3.wav,hãy phát gửi người yêu cũ,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,2.88,48000,1,play_audiobook,2494b067f98a8971b77537cb3dbb3a7a44df3c240c194b0c839fab5d5b3ad293
9892,data/audio/dev/900fdff420c17b60af84e4535d4683b1.wav,olly phát lại tấm cám,60fcdd4360f55caf7828de7b,vi-VN,validation,UNUSED,1.98,48000,1,play_audiobook,8d4125c4cca458c70f8e9a1e5410e35e3428e7de5494f7f9130a90154b4125d3
10361,data/audio/dev/ef77ed16799fe665deae7d63ca3563a5.wav,cùng chơi checkers nào,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.42,48000,1,play_game,42d87042b96611f682efa4f445d3293ba0eba81fa0910d31916ee43c16916af7
10520,data/audio/dev/d5864bd401dd6ef9e119cfe6b7f5e385.wav,tìm danh sách và bỏ táo,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.42,48000,1,lists_remove,2288873d31b1c64d5dde635545c6a40ba0f2c3eef647cc7d05462f7732defd1b
11181,data/audio/dev/dec160b811d0b125758bb08cf48c1aa9.wav,lịch làm việc của tôi,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.3,48000,1,calendar_query,16731596e5e6c7c3272583c52362c5e1139c2677c27b36e9ddb57243428268f1
11716,data/audio/dev/8fa16337f8eac809d26da44b560e4e99.wav,tiệm tạp hóa gần đây,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.72,48000,1,recommendation_locations,2a0b3167e9519ac1cd6c75589e95edc4097704726b98f6fcfabe00e733bdf3f5
11745,data/audio/dev/c31f38cd7e2a59999826569384588d74.wav,rạp chiếu phim gần nhất có chiếu phim mới của vin diesel,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,5.22,48000,1,recommendation_movies,40c783579cef55a92a640bf1976e5699f053b22df85cfceafa6c19e548ea0225
12045,data/audio/dev/15671c7ee968500a472d8c50a1ad38dc.wav,olly tôi có thể lấy một ít đồ uống ở đâu đà nẵng,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,6.06,48000,1,recommendation_locations,b949078b5c2c188a5beed5f7b233d2378813c970d241819054d518a566d4a6be
12885,data/audio/dev/b3fa52e0a6e36715724814d2d22ea151.wav,đường nào ít kẹt xe hôm nay,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.84,48000,1,transport_traffic,c8c723b48faab85542417cbc9a4f52ab8bf27ee7f741549e002977d778039d64
12974,data/audio/dev/db63c6b6d86057623e50f4c81bb381a6.wav,tính điện trở của điện trở này,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.14,48000,1,qa_factoid,94414e406987f39bffccccc8f4519843b4bb1c39cd31ed18abc18b137db3878b
13647,data/audio/dev/ef4e172bc5899997d9dfe5b154d7c055.wav,tỷ giá hối đoái đô la mỹ đối với đồng yên là bao nhiêu,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,5.7,48000,1,qa_currency,27ec6c05523aa38d830f9eedfd996c4a9f309a7c1000ab685687deacdd37aa1f
13842,data/audio/dev/240d70ad2a3ec2f051c8fdd076b8f32c.wav,illinois và louisiana cách nhau bao nhiêu dặm,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.98,48000,1,qa_factoid,ce6de182779fa85e345a875c6d27d1ae187d63da7ad4f69c9c47fb8795ee631e
1446,data/audio/dev/c6eacab30748dd902e9398e2cd4aa2b9.wav,tạo một danh sách phát gồm tất cả bài hát của hồ ngọc hà và phát ngẫu nhiên,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,7.02,48000,1,play_music,e5ba72127625556f9dccaa5192909dc6cd820ec0ec335c57c0badcc9128492fe
16078,data/audio/dev/e97546824df1254f4e925252fcf650c3.wav,hiện email mới nhất của huy,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.54,48000,1,email_query,ee5d9dcf919c15130905f7f6a46bc398e2db65e701e8f5338e55aec67fba3bff
16825,data/audio/dev/30e23e9908089e77d72ac85a151bf7e7.wav,kiểm tra tất cả các email từ trần văn huy,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.8,48000,1,email_query,5ae7d0fbf918efc4a0fbc4123b27f13d903f79c891ab4f330df747550736370d
16850,data/audio/dev/da7f2a2e62ca2b1656b8d9e3af7343ed.wav,mở email chưa đọc,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.14,48000,1,email_query,a797ee18f8be970316dde9a2e291a83b585c2f5ebf5d530910b957d12b5d7ce4
1791,data/audio/dev/fe93bbd47456af80dca4259009dfe2d8.wav,có thể cung cấp âm nhạc mà tôi yêu thích không,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.62,48000,1,music_query,f47b2ae9773c48da77225460479654efe819f202b8fd8cd737aa48ce8c78559a
2672,data/audio/dev/3357ae0cd51173975d160b6082b92026.wav,có bao nhiêu báo thức tôi đã cài đặt từ sáu đến chín giờ sáng,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,7.26,48000,1,alarm_query,768ad8b9504e3f7f45f065eaa73804ec19c124529d995eb052177922526569c3
3200,data/audio/dev/07085c2c822035512ab3c0a97eaa5223.wav,cho tôi biết khi có bất kỳ tin tức nào mới từ chủ đề đó,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,5.1,48000,1,news_query,32bb1944d5e92648db1352faf1f403a156bda3ee7542a3dae0dc56b1cc6f6cb1
4278,data/audio/dev/074e7336befce64dbd48a2bcf7c26280.wav,tắt một cái đèn bàn,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,2.52,48000,1,iot_hue_lightoff,e9ec1903bdb7749ba5552528e0ba5d8d59c693d867520bf5c0ee5c15ad801c6f
4779,data/audio/dev/0e1c8e50d1037e99423e27f97cbc4bf7.wav,ngày nào trong tuần là ngày hai bảy tháng sáu trong năm nay,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,5.1,48000,1,datetime_query,1759f274f203ab8291195bc3daf89a8bfb882ecb54fed262dc16b3f4284ec784
4911,data/audio/dev/00b111a7a1077e3b79f5e6ab6320ed70.wav,kể chuyện cười cho tôi đi,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.26,48000,1,general_joke,1fcdc735b21bdbe8aae4dbf018fc6eaa36a8e20be67946ecfc1818cdbf2a3404
5516,data/audio/dev/136605bbb54966007ab5c1197e52c3d4.wav,loại nhạc yêu thích này,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,2.82,48000,1,music_likeness,60443da372fc208d35beec7ac3364c8f8e7472f09c875744ca1afd31a9d69734
5867,data/audio/dev/cb336ced38884d0c6d952347da9bd64f.wav,cho tôi biết về thời gian báo thức,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,3.78,48000,1,alarm_query,74b3c6bbdb7b8750901ef247fdb950291c597ea8c677ce0bf37e8602b22201b1
6052,data/audio/dev/9f1279ed7d4cb892c34f4ebbbae97473.wav,tăng độ sáng đèn rất khó để thấy dưới này,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,5.46,48000,1,iot_hue_lightup,704c696cf38fd30edaa513be57e264925695850529fa8282cb061b4e5bf601e1
6364,data/audio/dev/979f9ee1ae7f97e3a2a8a4e67d0c947e.wav,kể cho tôi điều gì đó về việt nam,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.14,48000,1,general_quirky,a8e5f24dc2b2b659268d744b4d3b3d07287d7142b4ddb1eb7935e7fdb02c5478
6367,data/audio/dev/3777468de2d6abc9e8e4baf31d968677.wav,các môn thể thao,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,2.1,48000,1,general_quirky,5ccc9d955d264883cf48beb29d1e9194aa9666784cf9d2fe1b7c544b9fa77dcf
6389,data/audio/dev/1bd8f1aca7e16e6b568633043a9750c4.wav,bạn làm gì với thông tin cá nhân của tôi,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.86,48000,1,general_quirky,5aaeb8f69ca79e21cd604e15bf26172569324106828593d2c16f643db52a3251
7034,data/audio/dev/8f2649997cd18fa450f42c10f4c82e81.wav,cài đặt một nhắc nhở cho kỳ nghỉ tháng sau,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.74,48000,1,calendar_set,b6d064152432b21b4e1b2fae3d40deabcc9a56b1ddb52e7ac046784e044ff399
7381,data/audio/dev/642efb50f9d71c18cb6acd09339137d6.wav,kiểm tra sự kiện thứ ba của ngày hai mươi hai tháng ba hai mươi mười bảy,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,6.96,48000,1,calendar_query,8ac8d590371c0222dee6e6179843adbcfe78f0d8f2cf46f8de3b183e2a35c9e4
8479,data/audio/dev/959af2b989669f28b99caa1d33645196.wav,đặt lời nhắc cho cuộc họp của tôi lúc năm giờ chiều,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.02,48000,1,calendar_set,d74072a5e3501a8b470f2f8e19786108e9b745a46021862a512ec00c45d02dc3
9863,data/audio/dev/1aa3f8605fa1db45d45c6e8cb6e2d5b9.wav,tiếp tục phát vov của tam quốc diễn nghĩa,6125b9496ba8eb9bcd1f60f1,vi-VN,validation,UNUSED,4.86,48000,1,play_audiobook,28cb22957d1f77664ac1ae6ea0e81559d7cdc1b4262b5529b6bf987b1d79a9e2
1012,data/audio/dev/42dfd27cdcd37123b158c1e5d24ac36b.wav,đưa tôi đến website của kênh mười bốn,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.1,48000,1,social_post,4999514bf3fc3e7663d06a75e1e5752bf2ab44ba6bcb64ece7b05563c5270be4
10290,data/audio/dev/ca3c708697b5100f03783e5c0838097a.wav,hãy chơi pinball,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,1.32,48000,1,play_game,b42128539b70f177802b14ac6891b7e04fee29b42f04e3da59fb5ca7013850da
10397,data/audio/dev/cee72c4d31eec40d344907feecf4bf66.wav,bạn có thể chơi xì phé với tôi không,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.82,48000,1,play_game,a92c51115c274f639f2266dd9a290801acfbee962ac43301006779b8cfa42589
10415,data/audio/dev/3fc1ecf57e7506d6582bfd6de6127a1e.wav,hãy chơi tic tac toe,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,1.8,48000,1,play_game,4ba1a179a4c0ad40be407a35db546cd2ac311cc8d270d4995c0a9e262106085b
10450,data/audio/dev/94059975b83342ce144c7e94ffc3cbd5.wav,có gì trong danh sách mua sắm của tôi hôm nay,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.58,48000,1,lists_query,86148c2694505c28ca961ebc27f27e1c6f7a993aa89f15ef02e15718735d3656
10453,data/audio/dev/fe09678745ac0e85bc9456ce95dea3e8.wav,gạch bỏ bánh mì khỏi danh sách mua sắm,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.64,48000,1,lists_remove,0cb765e9c8ce6333c756f94379009402d61cdb54fee7878769e3c4debbcaf4df
10521,data/audio/dev/4e26805c3a2211a39924ba88fb1ecfcb.wav,xóa danh sách nhạc tiếng anh cũ của tôi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.52,48000,1,lists_remove,e0045a735931ad05cda84676b9ff82d501a04f1fbbbe9cfea3d8614444f9e1c0
10784,data/audio/dev/ba79c1d8790e03556ce2b9e5c247291b.wav,xóa danh sách việc cần làm của tôi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.76,48000,1,lists_remove,01b9e029367e06db9f671d9c2014bceee97bc9b07eff5ecabc47aa3491860589
10844,data/audio/dev/160dc8ddfd8fe0196ab92eb63ca4eee2.wav,bỏ sữa ra khỏi danh sách tạp hóa của tôi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,3.3,48000,1,lists_remove,2d48177afe098ebc01265e3040de3ec0e4260111424feb67b1fdedbbd80fd061
11962,data/audio/dev/22d143d100fa93f3692a93175f9fb593.wav,quán bars gần tôi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.04,48000,1,recommendation_locations,ca16cb0de2d78c32855bfb2fb186c2d10fe80e3f482014c9e03542bf93012d67
11980,data/audio/dev/a94032cc68fb5a864c89fdb4c33b13ab.wav,hiện tất cả các sự kiện đang diễn ra ở hà nội,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,3.3,48000,1,recommendation_events,9523664a8bee36521755c70327dc378efb3ac662a6171425bd32a7f8f8e0cbc2
1216,data/audio/dev/320ea137cc5060a67278f753c1d79ce9.wav,chỉnh phòng khách màu xanh dương,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.04,48000,1,iot_hue_lightchange,f67df42a472c45510e07fe662d60b02c73e9e87eb44bcd8cf8258f19d0eba9ea
1222,data/audio/dev/f3880a046156159d4b0ebb7d5d18267e.wav,vui lòng phát người hãy quên em đi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.16,48000,1,play_music,b635c902fd93e9733e008a8d17b192e2fdd943901ad159793410b2109989e743
1241,data/audio/dev/ae568c45eadc3a66524719afbe03cd43.wav,nói cho tôi biết mấy giờ rồi,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.58,48000,1,datetime_query,3b817e47178e0fabbfb8718a9655c9f40c480826d5449a58f1c2ef2301d18264
12470,data/audio/dev/1121182c0ad9c2ff03c124f9923187d1.wav,đặt một vé khởi hành vào buổi sáng,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,2.52,48000,1,transport_ticket,7876c38ca7ebd9f517c52c654de76a8938d4e74e09e288f9b3099283d60b0aa8
12478,data/audio/dev/9fa66c43cf3cd88b334f827ca21c37ba.wav,tìm một tài xế grab rảnh sau mười giờ tối,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,4.02,48000,1,transport_taxi,39021b8889383a97c96d3d69b53fcb62e826d70f8c0720c2b6726b30c067f42b
12488,data/audio/dev/0ac635d20b46354466d1e42f4f504848.wav,bạn có thể đặt một vé tàu hỏa đi hà nội vào thứ ba tới không,63cfbea470ab1bba9db30082,vi-VN,validation,SVM,3.6,48000,1,transport_ticket,bb1fcdadf46ea9a21088c449ba98a101961390c33a8c3abb37d48f3f0102171d
