audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,dataset_type,split_role,split_name,duplicate_path,duplicate_checksum
2154,dev/f8e53c0e8edca158c6f4349b5fa2ecae.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,bạn có thể cho tôi biết bây giờ là mấy giờ rồi không,bạn có thể cho tôi biết bây giờ là mấy giờ rồi không,"['bạn' 'có' 'thể' 'cho' 'tôi' 'biết' 'bây' 'giờ' 'là' 'mấy' 'giờ' 'rồi'
 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",0,datetime_query,datetime,5.4,48000,1,True,COSINE_VALIDATION,UNKNOWN,9baec72e6c65c31da7af6425cc8aafa7c65b70568019f4a8cf0b43814d97dc28,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
10242,dev/246348a7c24c6748802186ad9b92923d.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tìm công thức nấu bữa ăn,tìm công thức nấu bữa ăn,['tìm' 'công' 'thức' 'nấu' 'bữa' 'ăn'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],9,cooking_recipe,cooking,3.12,48000,1,True,COSINE_VALIDATION,UNKNOWN,848f770557b9805b177e9f102c8223c101f4945606bf85a3ef6c3c300ab247cd,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
4836,dev/d32e0236234a98cd39e6f2bcf60dc874.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,có bất kỳ tin tức nào mới không,có bất kỳ tin tức nào mới không,['có' 'bất' 'kỳ' 'tin' 'tức' 'nào' 'mới' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],22,news_query,news,4.26,48000,1,True,COSINE_VALIDATION,UNKNOWN,b61701dd83c1a4a61d3283a194b797d802f329afb73524603d329c4512b46889,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
15478,dev/fe65adb19f34949e799bbf10fab611af.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,liên hệ với dịch vụ chăm sóc khách hàng của amazon qua twitter,liên hệ với [business_name : dịch vụ chăm sóc khách hàng của amazon] qua [media_type : twitter],"['liên' 'hệ' 'với' 'dịch' 'vụ' 'chăm' 'sóc' 'khách' 'hàng' 'của' 'amazon'
 'qua' 'twitter']","['Other' 'Other' 'Other' 'business_name' 'business_name' 'business_name'
 'business_name' 'business_name' 'business_name' 'business_name'
 'business_name' 'Other' 'media_type']",47,social_post,social,6.12,48000,1,True,COSINE_VALIDATION,UNKNOWN,4b139bcccb24491bd5cc404d212281e2624f6848c9c7a931dfedecc9ab53c80f,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
12039,dev/3ab9d16136930f8997b5b01c93e0e24d.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,hỏi một nhà hàng ở trong vùng,hỏi một [business_type : nhà hàng] ở trong vùng,['hỏi' 'một' 'nhà' 'hàng' 'ở' 'trong' 'vùng'],['Other' 'Other' 'business_type' 'business_type' 'Other' 'Other' 'Other'],19,recommendation_locations,recommendation,3.78,48000,1,True,COSINE_VALIDATION,UNKNOWN,b7587b23d5b4d2deccf36372445e90fd6653b91ff507623fdcc29ec9116c9eef,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
3004,dev/b61c1c702010a50aef5683fb8802ffe1.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,bài hát được tạo ra vào năm nào,bài hát được tạo ra vào năm nào,['bài' 'hát' 'được' 'tạo' 'ra' 'vào' 'năm' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],57,music_query,music,4.44,48000,1,True,COSINE_VALIDATION,UNKNOWN,825265b2f181bb6fc7bbaaf94b0d78f8c9c20c29b74eb8cb7436d01c3352ede1,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
9765,dev/90313b71d56dcc103554554ff7ca6215.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,phát tiếp sách nói đã phát gần đây,[player_setting : phát tiếp] [media_type : sách nói] đã phát gần đây,['phát' 'tiếp' 'sách' 'nói' 'đã' 'phát' 'gần' 'đây'],"['player_setting' 'player_setting' 'media_type' 'media_type' 'Other'
 'Other' 'Other' 'Other']",20,play_audiobook,play,3.72,48000,1,True,COSINE_VALIDATION,UNKNOWN,56359fd387e8e693259dfe81b9b11bafe8a3dbe70f85908583c5b88b1c50313f,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
14087,dev/0b25223e5bf92ecd533f57fff56b5a10.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tỷ giá khi đổi sang nhân dân tệ,tỷ giá khi đổi sang [currency_name : nhân dân tệ],['tỷ' 'giá' 'khi' 'đổi' 'sang' 'nhân' 'dân' 'tệ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'currency_name' 'currency_name'
 'currency_name']",10,qa_currency,qa,4.32,48000,1,True,COSINE_VALIDATION,UNKNOWN,686e2dd5b3ba7a5984bc76e632ac3ba6b0e42fba3e57fcae1bc96bad552c22c8,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
7136,dev/2988956b2806dedf5e40e2311f19b8aa.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,nhắc tôi về buổi hẹn ngày mai,nhắc tôi về [event_name : buổi hẹn] [date : ngày mai],['nhắc' 'tôi' 'về' 'buổi' 'hẹn' 'ngày' 'mai'],['Other' 'Other' 'Other' 'event_name' 'event_name' 'date' 'date'],50,calendar_set,calendar,4.14,48000,1,True,COSINE_VALIDATION,UNKNOWN,e687b90a1de04650ec72b0909a337ede731f3713a1a8b0842573dd92ef320bb8,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
13480,dev/15297cd56c4729c8046c8161c094fa5f.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,cho tôi biết màu sắc may mắn của hôm nay,cho tôi biết màu sắc may mắn của [date : hôm nay],['cho' 'tôi' 'biết' 'màu' 'sắc' 'may' 'mắn' 'của' 'hôm' 'nay'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date'
 'date']",12,general_quirky,general,4.62,48000,1,True,COSINE_VALIDATION,UNKNOWN,85f1a0fc0acfdfd9a5261299b3903b52b9110fa5640e7748fbdcb26c76819e28,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
16586,dev/ee29f60fd057defdd79f9689d62d0bea.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,trả lời,trả lời,['trả' 'lời'],['Other' 'Other'],33,email_sendemail,email,2.52,48000,1,True,COSINE_VALIDATION,UNKNOWN,4174d8d1fc75a658db2ed26382fc1bbe4cf87264ba7ce7e4e63e91864bb4de97,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
8263,dev/59ad202007f5b5d5734306b9f3c0a355.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tối nay nhắc tôi cuộc hẹn ngày mai,[timeofday : tối nay] nhắc tôi [event_name : cuộc hẹn] [date : ngày mai],['tối' 'nay' 'nhắc' 'tôi' 'cuộc' 'hẹn' 'ngày' 'mai'],"['timeofday' 'timeofday' 'Other' 'Other' 'event_name' 'event_name' 'date'
 'date']",50,calendar_set,calendar,4.98,48000,1,True,COSINE_VALIDATION,UNKNOWN,fd0c99861b9c99ec59b139b96d5d5a3161410eed3f329efcf60c828c5e4aa199,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
9082,dev/d16d3476b6c70918946a9fb10e3f9276.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,xoá ngày sau sự kiện,xoá ngày sau sự kiện,['xoá' 'ngày' 'sau' 'sự' 'kiện'],['Other' 'Other' 'Other' 'Other' 'Other'],30,calendar_remove,calendar,2.52,48000,1,True,COSINE_VALIDATION,UNKNOWN,20bfa1e87e4fa343c2f8ef749b78b752f0d19b94320ea8eb69e740cd05768230,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
7112,dev/95a625be861590c83510afc146092265.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,cuộc họp với sếp của tôi tuần tới diễn ra khi nào,[event_name : cuộc họp] với [relation : sếp] của tôi [date : tuần tới] diễn ra khi nào,['cuộc' 'họp' 'với' 'sếp' 'của' 'tôi' 'tuần' 'tới' 'diễn' 'ra' 'khi' 'nào'],"['event_name' 'event_name' 'Other' 'relation' 'Other' 'Other' 'date'
 'date' 'Other' 'Other' 'Other' 'Other']",32,calendar_query,calendar,5.52,48000,1,True,COSINE_VALIDATION,UNKNOWN,09ef7cf03b82d13a7ceccb4f5ec731b2bae19deacebc7eed65a0c64caaa566d8,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
7229,dev/2b8d47a618002b24ad1c81f63e3ca3f1.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,vui lòng đánh dấu trên lịch của tôi cho kì nghỉ ở đức vào ngày hai tháng tư,vui lòng đánh dấu trên lịch của tôi cho [event_name : kì nghỉ] ở [place_name : đức] vào [date : ngày hai tháng tư],"['vui' 'lòng' 'đánh' 'dấu' 'trên' 'lịch' 'của' 'tôi' 'cho' 'kì' 'nghỉ' 'ở'
 'đức' 'vào' 'ngày' 'hai' 'tháng' 'tư']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'event_name' 'event_name' 'Other' 'place_name' 'Other' 'date' 'date'
 'date' 'date']",50,calendar_set,calendar,5.7,48000,1,True,COSINE_VALIDATION,UNKNOWN,7fb6aa4c18ddb8f6f2fe7c6de8926279505270a79c3ec968677357840eb82712,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
11109,dev/5b1931ff31da632b16fd6ba90a401fb7.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,danh sách cụ thể này có gì,danh sách cụ thể này có gì,['danh' 'sách' 'cụ' 'thể' 'này' 'có' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],59,lists_query,lists,3.72,48000,1,True,COSINE_VALIDATION,UNKNOWN,140de8b9c7f9b105f1d3dd07872ff8013c2e5beb87c53330df73c893373ab1f2,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
12527,dev/236600464274ded0d3124ea4fffbf2c4.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,cho tôi biết số của dịch vụ taxi địa phương,cho tôi biết số của [business_type : dịch vụ taxi] địa phương,['cho' 'tôi' 'biết' 'số' 'của' 'dịch' 'vụ' 'taxi' 'địa' 'phương'],"['Other' 'Other' 'Other' 'Other' 'Other' 'business_type' 'business_type'
 'business_type' 'Other' 'Other']",54,transport_taxi,transport,3.96,48000,1,True,COSINE_VALIDATION,UNKNOWN,64b112f90036bc6dc16337c084d2d8278e535b8b77d9784550c9a0a0b5272384,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
115,dev/819eb35d06bd2625786fc033e781efd2.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,chỉnh âm lượng nhỏ đi,chỉnh âm lượng [change_amount : nhỏ đi],['chỉnh' 'âm' 'lượng' 'nhỏ' 'đi'],['Other' 'Other' 'Other' 'change_amount' 'change_amount'],35,audio_volume_down,audio,3.78,48000,1,True,COSINE_VALIDATION,UNKNOWN,4b4c72a7f1357531eb55527caba97875f74d86c3e2c193fbc51b60cfc948b1aa,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
10870,dev/9b922c558951b3a4fad7a4ee7b857122.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,thêm mua tạp hóa vào danh sách việc cần làm của tôi hôm nay,thêm mua tạp hóa vào danh sách việc cần làm của tôi [date : hôm nay],"['thêm' 'mua' 'tạp' 'hóa' 'vào' 'danh' 'sách' 'việc' 'cần' 'làm' 'của'
 'tôi' 'hôm' 'nay']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'date' 'date']",21,lists_createoradd,lists,5.52,48000,1,True,COSINE_VALIDATION,UNKNOWN,be8d8d1b82d76a3959b49f47a63348f3dcac8c328dd533513d744bb238b4a707,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
9190,dev/eafe88da09a0d074c5780b3b5f85cc62.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,nhắc tôi một tiếng trước cuộc họp,nhắc tôi [time : một tiếng] trước [event_name : cuộc họp],['nhắc' 'tôi' 'một' 'tiếng' 'trước' 'cuộc' 'họp'],['Other' 'Other' 'time' 'time' 'Other' 'event_name' 'event_name'],50,calendar_set,calendar,3.96,48000,1,True,COSINE_VALIDATION,UNKNOWN,cb5d74dafc2039d1898f86c35e7ab10b91ef577bb9ed98bd12180dd68c85fbe6,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
1357,dev/46c4536b09351a9180c0867fafe2ca44.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,chuyển sang tuỳ chọn đèn ban đêm,chuyển sang tuỳ chọn đèn ban đêm,['chuyển' 'sang' 'tuỳ' 'chọn' 'đèn' 'ban' 'đêm'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],1,iot_hue_lightchange,iot,3.6,48000,1,True,COSINE_VALIDATION,UNKNOWN,98f1c06c1ea0f82917fd5294360accd598311e36e8af55acaf2627fc42892dba,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
4532,dev/066aa90421084d1156f33dd9a60570ee.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,trời sẽ mưa sớm như thế nào,trời sẽ [weather_descriptor : mưa] sớm như thế nào,['trời' 'sẽ' 'mưa' 'sớm' 'như' 'thế' 'nào'],['Other' 'Other' 'weather_descriptor' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,2.22,48000,1,True,COSINE_VALIDATION,UNKNOWN,36b5416b5c246df4c66c38860e2cec3876840ae283b0101e81401c9c407184b5,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
2092,dev/13adfdb14cd986469f08b9bf3e9bcd49.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,kiểm tra tiêu đề nhạc đang phát hiện tại,kiểm tra tiêu đề nhạc đang phát hiện tại,['kiểm' 'tra' 'tiêu' 'đề' 'nhạc' 'đang' 'phát' 'hiện' 'tại'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],57,music_query,music,4.8,48000,1,True,COSINE_VALIDATION,UNKNOWN,bb5dfa48d7ec96de87e3b163682c8ad2ab2d01e5ec269878038bad44ac4bb68c,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
9447,dev/cb0312a623f9c95281addae3353949c1.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,làm ơn phát âm nhạc phổ biến trên pandora,làm ơn phát âm nhạc phổ biến trên [app_name : pandora],['làm' 'ơn' 'phát' 'âm' 'nhạc' 'phổ' 'biến' 'trên' 'pandora'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'app_name']",36,play_radio,play,5.4,48000,1,True,COSINE_VALIDATION,UNKNOWN,dbe47a29c48231638faf1a32da7c127f6f6ebd14865c944eb2dda02b58dfc90d,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
5242,dev/92f835cc9321367fddf5cd89afa4a336.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,làm ơn cho các đèn trong phòng tắm tắt đi,làm ơn cho các đèn trong [house_place : phòng tắm] tắt đi,['làm' 'ơn' 'cho' 'các' 'đèn' 'trong' 'phòng' 'tắm' 'tắt' 'đi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place' 'Other' 'Other']",40,iot_hue_lightoff,iot,4.5,48000,1,True,COSINE_VALIDATION,UNKNOWN,271e1490b285915a9e5803ddc6d98ebe8e79afa164e58223df8e059e8dd23732,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
12888,dev/3125b33aa23f9bca9151b1238375682d.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,gọi cho tôi một chiếc taxi chở tôi đến sân bay vào thứ sáu lúc năm giờ ba mươi sáng,gọi cho tôi một chiếc [transport_type : taxi] chở tôi đến [place_name : sân bay] vào [date : thứ sáu] lúc [time : năm giờ ba mươi sáng],"['gọi' 'cho' 'tôi' 'một' 'chiếc' 'taxi' 'chở' 'tôi' 'đến' 'sân' 'bay'
 'vào' 'thứ' 'sáu' 'lúc' 'năm' 'giờ' 'ba' 'mươi' 'sáng']","['Other' 'Other' 'Other' 'Other' 'Other' 'transport_type' 'Other' 'Other'
 'Other' 'place_name' 'place_name' 'Other' 'date' 'date' 'Other' 'time'
 'time' 'time' 'time' 'time']",54,transport_taxi,transport,10.2,48000,1,True,COSINE_VALIDATION,UNKNOWN,356783945c1d78907b3c085526f045e4cf5a6dcdf37cbac3393d4039f4dd811d,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
1544,dev/e3574ede319ccada5bcab08b07ae6ae2.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tôi muốn nghe nhạc sôi động,tôi muốn nghe nhạc [music_descriptor : sôi động],['tôi' 'muốn' 'nghe' 'nhạc' 'sôi' 'động'],['Other' 'Other' 'Other' 'Other' 'music_descriptor' 'music_descriptor'],45,play_music,play,3.72,48000,1,True,COSINE_VALIDATION,UNKNOWN,59621f8d221d0ccd1fa4e02a8b8eee47eaa4f01acad61fcb869481a9c6c1ffdb,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
4908,dev/77d4f05aca6cc3bd5ea5df5f61398cda.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,mở một vài truyện cười hay,mở một vài truyện cười [joke_type : hay],['mở' 'một' 'vài' 'truyện' 'cười' 'hay'],['Other' 'Other' 'Other' 'Other' 'Other' 'joke_type'],25,general_joke,general,3.72,48000,1,True,COSINE_VALIDATION,UNKNOWN,7e8e4ce2f059679c80ab5747e210f1e7f092159230f7588350a7709727b6874c,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
3609,dev/99e3ddd2e8cb8b44a83a59ef2c3db8cc.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,vui lòng pha cà phê giúp tôi,vui lòng pha cà phê giúp tôi,['vui' 'lòng' 'pha' 'cà' 'phê' 'giúp' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],56,iot_coffee,iot,4.08,48000,1,True,COSINE_VALIDATION,UNKNOWN,26f3f688081ac93c36277a1773794ffe6a80f64524f654607e6961b3ff2b7c8a,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
2282,dev/e84113e2d66c2e9ab6525f2bc708374b.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,cài đặt màu xanh dương cho tất cả các đèn trong nhà của tôi,cài đặt màu [color_type : xanh dương] cho tất cả các đèn trong nhà của tôi,"['cài' 'đặt' 'màu' 'xanh' 'dương' 'cho' 'tất' 'cả' 'các' 'đèn' 'trong'
 'nhà' 'của' 'tôi']","['Other' 'Other' 'Other' 'color_type' 'color_type' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",1,iot_hue_lightchange,iot,5.82,48000,1,True,COSINE_VALIDATION,UNKNOWN,6baea226af38b16b9dc8229308c7eec977365bd7da6072ef229e9627211fa1c7,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
14492,dev/518d1e9e0ad252236612963507d39ad3.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tìm nghĩa của từ thế giới trong từ điển,tìm nghĩa của từ [definition_word : thế giới] trong từ điển,['tìm' 'nghĩa' 'của' 'từ' 'thế' 'giới' 'trong' 'từ' 'điển'],"['Other' 'Other' 'Other' 'Other' 'definition_word' 'definition_word'
 'Other' 'Other' 'Other']",26,qa_definition,qa,4.62,48000,1,True,COSINE_VALIDATION,UNKNOWN,9035ef41d650e625fb157ff61a3af349cb8bfbe39592152080c1deb67f67c55b,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
15460,dev/e1bb228c6291309786a5a6d679ff6a3c.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,gửi khiếu nại qua dịch vụ người tiêu dùng twitter,gửi khiếu nại qua [business_name : dịch vụ] người [business_name : tiêu dùng] twitter,['gửi' 'khiếu' 'nại' 'qua' 'dịch' 'vụ' 'người' 'tiêu' 'dùng' 'twitter'],"['Other' 'Other' 'Other' 'Other' 'business_name' 'business_name' 'Other'
 'business_name' 'business_name' 'Other']",47,social_post,social,5.1,48000,1,True,COSINE_VALIDATION,UNKNOWN,d87689230a4bf6539dfccc9f747c111e8c5ca1557b52f8c61e709c8d5e9e0bc4,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
16768,dev/42cf0f831051370d99d585ed2bf06cd5.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,mở email của huy,mở email [person : của huy],['mở' 'email' 'của' 'huy'],['Other' 'Other' 'person' 'person'],33,email_sendemail,email,3.78,48000,1,True,COSINE_VALIDATION,UNKNOWN,1cae26b3295f8f01a1ee04336baba65f3442935019d37de80b312d2c1f19b46e,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
4619,dev/e5b82a963a818b381e9bfe96668249f0.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,khởi động ổ cắm thông minh mới,khởi động [device_type : ổ cắm thông minh] mới,['khởi' 'động' 'ổ' 'cắm' 'thông' 'minh' 'mới'],"['Other' 'Other' 'device_type' 'device_type' 'device_type' 'device_type'
 'Other']",24,iot_wemo_on,iot,2.7,48000,1,True,COSINE_VALIDATION,UNKNOWN,380d184aaac1bea000807d6e47aeb2285a80e381d5775b9e5f6139b52cb89396,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
2741,dev/89f04651d267cf0b0917e152b650dc7d.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,nhà hàng yêu thích của tôi có giao hàng hay không,[business_type : nhà hàng] yêu thích của tôi có [order_type : giao hàng] hay không,"['nhà' 'hàng' 'yêu' 'thích' 'của' 'tôi' 'có' 'giao' 'hàng' 'hay'
 'không']","['business_type' 'business_type' 'Other' 'Other' 'Other' 'Other' 'Other'
 'order_type' 'order_type' 'Other' 'Other']",3,takeaway_query,takeaway,4.44,48000,1,True,COSINE_VALIDATION,UNKNOWN,b10f3fc477fa3216bc51cf4b81299de8ece50bc07fd8d8218c123f8ce76ffbb0,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
16081,dev/f841187fb78a1c9d93e99caf7fad8c7e.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,gửi email đến quản lý của tôi,gửi email đến [relation : quản lý] của tôi,['gửi' 'email' 'đến' 'quản' 'lý' 'của' 'tôi'],['Other' 'Other' 'Other' 'relation' 'relation' 'Other' 'Other'],33,email_sendemail,email,5.28,48000,1,True,COSINE_VALIDATION,UNKNOWN,b171118365108d38b98dcab342a43486adf9f2c2237bd95e2e0933e3ee5f994a,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
8160,dev/a58045cb531b4781ec99b683d9b1abee.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,tôi cần phải được nhắc rằng có một cuộc họp cho việc nghỉ hưu của minh tạo lời nhắc vào thứ ba lúc ba giờ chiều,tôi cần phải được nhắc rằng có một cuộc họp cho việc [event_name : nghỉ hưu] [person : của minh] tạo lời nhắc vào [date : thứ ba] lúc [time : ba giờ chiều],"['tôi' 'cần' 'phải' 'được' 'nhắc' 'rằng' 'có' 'một' 'cuộc' 'họp' 'cho'
 'việc' 'nghỉ' 'hưu' 'của' 'minh' 'tạo' 'lời' 'nhắc' 'vào' 'thứ' 'ba'
 'lúc' 'ba' 'giờ' 'chiều']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'event_name' 'event_name' 'person' 'person'
 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'Other' 'time' 'time'
 'time']",50,calendar_set,calendar,9.3,48000,1,True,COSINE_VALIDATION,UNKNOWN,3847557b510015a6816dc84789e3616dbe5ce85800aa2863c0847aea2b0bf702,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
12217,dev/a25ce07fe76dc6dd5f2be9cd858c33a3.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,đặt vé máy bay cho tôi,đặt vé máy bay cho tôi,['đặt' 'vé' 'máy' 'bay' 'cho' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],2,transport_ticket,transport,3.54,48000,1,True,COSINE_VALIDATION,UNKNOWN,a237393706bc33e3e52d84d113c443f9b4de961f5f9f8015119f9c118b94e35a,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
8677,dev/79cbef7c60e88738d26bdc55af6cf747.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,xoá cuộc họp,xoá [event_name : cuộc họp],['xoá' 'cuộc' 'họp'],['Other' 'event_name' 'event_name'],30,calendar_remove,calendar,1.62,48000,1,True,COSINE_VALIDATION,UNKNOWN,2a6b9fa4b677ea9755cd9ff66a988707d575bad7c97d9e86bc90e2c1d8310a8f,COSINE_VALIDATION,UNKNOWN,cosine_validation_unknown,False,False
