audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum
1227,dev/f6c2fad1463af8179337b38bac7aa4c5.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,tôi muốn ngày của thứ hai cuối cùng của tháng này,tôi muốn ngày của [date : thứ hai cuối cùng của tháng này],['tôi' 'muốn' 'ngày' 'của' 'thứ' 'hai' 'cuối' 'cùng' 'của' 'tháng' 'này'],"['Other' 'Other' 'Other' 'Other' 'date' 'date' 'date' 'date' 'date' 'date'
 'date']",0,datetime_query,datetime,3.36,48000,1,True,COSINE_VALIDATION,UNKNOWN,
12741,dev/8cb6c50b0740dc4ef9ee0ab4c5a13381.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi cần đi con phố nào để vào thị trấn,tôi cần đi con phố nào để [place_name : vào thị trấn],['tôi' 'cần' 'đi' 'con' 'phố' 'nào' 'để' 'vào' 'thị' 'trấn'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name'
 'place_name' 'place_name']",42,transport_query,transport,9.4385,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
1858,dev/309c35735fcd2e1720519cb308fcddb8.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,cho tôi những tin tức công nghệ mới nhất,cho tôi những tin tức [news_topic : công nghệ] mới nhất,['cho' 'tôi' 'những' 'tin' 'tức' 'công' 'nghệ' 'mới' 'nhất'],"['Other' 'Other' 'Other' 'Other' 'Other' 'news_topic' 'news_topic' 'Other'
 'Other']",22,news_query,news,3.96,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11693,dev/62587fb4e108ab3480ea30b1a09dd2eb.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,có bộ phim nào mới hôm nay không,có bộ phim nào mới [date : hôm nay] không,['có' 'bộ' 'phim' 'nào' 'mới' 'hôm' 'nay' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'Other'],55,recommendation_movies,recommendation,3.6,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
13737,dev/1860dd0ca8032e6afd8a14531b8e9338.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,tỉ giá hối đoái giữa mỹ và trung quốc và bao nhiêu,tỉ giá hối đoái giữa [place_name : mỹ] và [place_name : trung quốc] và bao nhiêu,"['tỉ' 'giá' 'hối' 'đoái' 'giữa' 'mỹ' 'và' 'trung' 'quốc' 'và' 'bao'
 'nhiêu']","['Other' 'Other' 'Other' 'Other' 'Other' 'place_name' 'Other' 'place_name'
 'place_name' 'Other' 'Other' 'Other']",10,qa_currency,qa,4.8,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2417,dev/5a301e14a47956b186d69f0556ec0b33.wav,validation,VALIDATION,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,xáo trộn các bài hát trong album này,[player_setting : xáo trộn] các bài hát trong album này,['xáo' 'trộn' 'các' 'bài' 'hát' 'trong' 'album' 'này'],"['player_setting' 'player_setting' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",28,music_settings,music,3.12,48000,1,True,COSINE_VALIDATION,ENROLLED,
16770,dev/e299ea23c50dc4806c58d4387d45bbdc.wav,validation,TEST,vi-VN,652d516527ad747c966f5af4,test_enrolled_spk_0001,Female,32,tìm liên hệ,tìm liên hệ,['tìm' 'liên' 'hệ'],['Other' 'Other' 'Other'],44,email_query,email,2.52,48000,1,True,COSINE_TEST,ENROLLED,
2979,dev/dcbe23eb742dd1413e67791a2bb9e678.wav,validation,VALIDATION,vi-VN,63e534e8ae837950bc60d88b,val_enrolled_spk_0002,Male,30,chế độ ngủ,chế độ ngủ,['chế' 'độ' 'ngủ'],['Other' 'Other' 'Other'],31,iot_hue_lightdim,iot,1.32,48000,1,True,COSINE_VALIDATION,ENROLLED,
16244,dev/6ed8f08e7b34e6aa6527aca0a6988b4d.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,lê sống ở pháp phải không,[person : lê] [personal_info : sống] ở [place_name : pháp] phải không,['lê' 'sống' 'ở' 'pháp' 'phải' 'không'],['person' 'personal_info' 'Other' 'place_name' 'Other' 'Other'],17,email_querycontact,email,1.92,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
8101,dev/2138fa027e9c6b83cc21610c710f51a0.wav,validation,SVM,vi-VN,5c9d67af9e01ef000197cd15,exp_svm_spk_0003,Female,59,olly gửi email các cuộc hẹn của tôi để xếp lại lịch trình,olly gửi email các [event_name : cuộc hẹn] của tôi để xếp lại lịch trình,"['olly' 'gửi' 'email' 'các' 'cuộc' 'hẹn' 'của' 'tôi' 'để' 'xếp' 'lại'
 'lịch' 'trình']","['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other']",33,email_sendemail,email,5.1,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9442,dev/ab8dc8a67600833708d823575d7b06e2.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,mở pandora và phát bài hát nổi nhất,mở [app_name : pandora] và phát bài hát nổi nhất,['mở' 'pandora' 'và' 'phát' 'bài' 'hát' 'nổi' 'nhất'],['Other' 'app_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],36,play_radio,play,4.56,48000,1,True,,,
5186,dev/cf6877a4e60c39e51aa8d9f8be70e652.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,olly có tin tức nào mới về cuộc bầu cử tổng thống không,olly có tin tức nào mới về cuộc [news_topic : bầu cử tổng thống] không,"['olly' 'có' 'tin' 'tức' 'nào' 'mới' 'về' 'cuộc' 'bầu' 'cử' 'tổng' 'thống'
 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'news_topic' 'news_topic' 'news_topic' 'news_topic' 'Other']",22,news_query,news,2.88,48000,1,True,COSINE_VALIDATION,UNKNOWN,
10279,dev/c3bdefc5759802b33b2e4349e6679134.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,phát trò chơi đua xe,phát trò chơi [game_type : đua xe],['phát' 'trò' 'chơi' 'đua' 'xe'],['Other' 'Other' 'Other' 'game_type' 'game_type'],51,play_game,play,2.16,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
4033,dev/a62dbfc0b10ae603ac95a6096644a397.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,ngày nào thích hợp nhất trong tuần tới để ra ngoài ăn kim pizza,ngày nào thích hợp nhất trong [date : tuần tới] để ra ngoài ăn kim [food_type : pizza],"['ngày' 'nào' 'thích' 'hợp' 'nhất' 'trong' 'tuần' 'tới' 'để' 'ra'
 'ngoài' 'ăn' 'kim' 'pizza']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date' 'Other'
 'Other' 'Other' 'Other' 'Other' 'food_type']",0,datetime_query,datetime,7.68,48000,1,True,,,
9253,dev/97b758b700222cbcf17d6fe406772464.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,v. o. v. giao thông,[radio_name : v. o. v. giao thông],['v.' 'o.' 'v.' 'giao' 'thông'],['radio_name' 'radio_name' 'radio_name' 'radio_name' 'radio_name'],36,play_radio,play,2.82,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
15043,dev/fd88a315747c8add3f86c4e56404d975.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,apple kinh doanh về cái gì,[business_name : apple] kinh doanh về cái gì,['apple' 'kinh' 'doanh' 'về' 'cái' 'gì'],['business_name' 'Other' 'Other' 'Other' 'Other' 'Other'],4,qa_stock,qa,5.16,48000,1,True,,,
658,dev/d978bd1d8548858258f0ee0f5316062c.wav,validation,TEST,vi-VN,6346ccfb37ed7169c9b634fc,test_enrolled_spk_0002,Female,40,hiện tại là mấy giờ ở sài gòn,hiện tại là mấy giờ ở [place_name : sài gòn],['hiện' 'tại' 'là' 'mấy' 'giờ' 'ở' 'sài' 'gòn'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name' 'place_name'],0,datetime_query,datetime,2.595833333333333,48000,1,True,COSINE_TEST,ENROLLED,
8325,dev/cb76bb811f541ed66931b11d48059ec7.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thêm các cuộc họp ăn trưa vào buổi trưa mỗi ngày trong tuần này,thêm [event_name : các cuộc họp] [meal_type : ăn trưa] vào [timeofday : buổi trưa] [general_frequency : mỗi ngày] trong [date : tuần này],"['thêm' 'các' 'cuộc' 'họp' 'ăn' 'trưa' 'vào' 'buổi' 'trưa' 'mỗi' 'ngày'
 'trong' 'tuần' 'này']","['Other' 'event_name' 'event_name' 'event_name' 'meal_type' 'meal_type'
 'Other' 'timeofday' 'timeofday' 'general_frequency' 'general_frequency'
 'Other' 'date' 'date']",50,calendar_set,calendar,8.795833333333333,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14918,dev/c3404f31db5789fcaa7a5729257b735f.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,công chúa kate có bầu bao lâu rồi,[person : công chúa kate] có bầu bao lâu rồi,['công' 'chúa' 'kate' 'có' 'bầu' 'bao' 'lâu' 'rồi'],['person' 'person' 'person' 'Other' 'Other' 'Other' 'Other' 'Other'],49,qa_factoid,qa,2.76,48000,1,True,,,
13271,dev/354fc3f1ca9964c61f5ba0de9baaa100.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,quê nhà của mỹ tâm ở đâu,quê nhà của [person : mỹ tâm] ở đâu,['quê' 'nhà' 'của' 'mỹ' 'tâm' 'ở' 'đâu'],['Other' 'Other' 'Other' 'person' 'person' 'Other' 'Other'],49,qa_factoid,qa,2.22,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
16407,dev/9b8fe2c6567f7d377d3bebd3c11f6256.wav,validation,VALIDATION,vi-VN,63e534e8ae837950bc60d88b,val_enrolled_spk_0002,Male,30,bắt đầu email,bắt đầu email,['bắt' 'đầu' 'email'],['Other' 'Other' 'Other'],33,email_sendemail,email,3.84,48000,1,True,COSINE_VALIDATION,ENROLLED,
3968,dev/cd824e5779989742fe4db67cfffb7254.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,indie,[music_genre : indie],['indie'],['music_genre'],45,play_music,play,2.22,48000,1,True,,,
16525,dev/ba1b86770ba9543dc883dc9f51666efe.wav,validation,UNUSED,vi-VN,60fcdd4360f55caf7828de7b,,Female,24,kiểm tra tất cả các email từ dũng,kiểm tra tất cả các email từ [person : dũng],['kiểm' 'tra' 'tất' 'cả' 'các' 'email' 'từ' 'dũng'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'person'],44,email_query,email,2.52,48000,1,True,,,
7131,dev/940948c11c45e98e30ad7cff5a13ae02.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,xoá đám cưới vào ngày mười ra khỏi lịch của tôi,xoá [event_name : đám cưới] vào [date : ngày mười] ra khỏi lịch của tôi,['xoá' 'đám' 'cưới' 'vào' 'ngày' 'mười' 'ra' 'khỏi' 'lịch' 'của' 'tôi'],"['Other' 'event_name' 'event_name' 'Other' 'date' 'date' 'Other' 'Other'
 'Other' 'Other' 'Other']",30,calendar_remove,calendar,3.72,48000,1,True,COSINE_VALIDATION,UNKNOWN,
11732,dev/1fe20cad7c4d7d0d0f420d91ec6df33f.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đang có chuyện gì xảy ra quanh đây vậy,đang có chuyện gì xảy ra quanh đây vậy,['đang' 'có' 'chuyện' 'gì' 'xảy' 'ra' 'quanh' 'đây' 'vậy'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],6,recommendation_events,recommendation,2.94,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14227,dev/411faca480766c310428743d7cf08250.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đồng euro so với đô la canada là bao nhiêu,đồng [currency_name : euro] so với đô la [currency_name : canada] là bao nhiêu,['đồng' 'euro' 'so' 'với' 'đô' 'la' 'canada' 'là' 'bao' 'nhiêu'],"['Other' 'currency_name' 'Other' 'Other' 'Other' 'Other' 'currency_name'
 'Other' 'Other' 'Other']",10,qa_currency,qa,2.52,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
15462,dev/3c439786acfd24d786629ecf5dfb78f1.wav,validation,TEST,vi-VN,652d516527ad747c966f5af4,test_enrolled_spk_0001,Female,32,bạn có thể tweet một lời phàn nàn đến bộ phận dịch vụ khách hàng shopee được không,bạn có thể [media_type : tweet] một lời phàn nàn đến bộ phận [business_name : dịch vụ khách hàng shopee] được không,"['bạn' 'có' 'thể' 'tweet' 'một' 'lời' 'phàn' 'nàn' 'đến' 'bộ' 'phận'
 'dịch' 'vụ' 'khách' 'hàng' 'shopee' 'được' 'không']","['Other' 'Other' 'Other' 'media_type' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'business_name' 'business_name' 'business_name'
 'business_name' 'business_name' 'Other' 'Other']",47,social_post,social,6.9,48000,1,True,COSINE_TEST,ENROLLED,
13373,dev/9a78179459cf0c9faa89b8ddaa51fda8.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,top năm cầu thủ ghi bàn nhiều nhất giải ngoại hạng anh,top năm cầu thủ ghi bàn nhiều nhất giải ngoại hạng anh,"['top' 'năm' 'cầu' 'thủ' 'ghi' 'bàn' 'nhiều' 'nhất' 'giải' 'ngoại'
 'hạng' 'anh']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",12,general_quirky,general,5.16,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
6939,dev/81b065c5e6c1bf3f36e4e6babbdb595a.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,nhắc tôi về cuộc họp ngày mai lúc mười giờ sáng,nhắc tôi về [event_name : cuộc họp] [date : ngày mai] lúc [time : mười giờ sáng],['nhắc' 'tôi' 'về' 'cuộc' 'họp' 'ngày' 'mai' 'lúc' 'mười' 'giờ' 'sáng'],"['Other' 'Other' 'Other' 'event_name' 'event_name' 'date' 'date' 'Other'
 'time' 'time' 'time']",50,calendar_set,calendar,6.617166666666667,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
15349,dev/923a8fc59f2dfb3b71ab7791b2c56e96.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tôi không vui với big c vui lòng giúp tôi,tôi không vui với [business_name : big c] vui lòng giúp tôi,['tôi' 'không' 'vui' 'với' 'big' 'c' 'vui' 'lòng' 'giúp' 'tôi'],"['Other' 'Other' 'Other' 'Other' 'business_name' 'business_name' 'Other'
 'Other' 'Other' 'Other']",47,social_post,social,4.62,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9069,dev/965242fc81beeea2cef4097ab1b60b9d.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,tôi có cuộc hẹn vào tuần sau đúng không,tôi có [event_name : cuộc hẹn] vào [date : tuần sau] đúng không,['tôi' 'có' 'cuộc' 'hẹn' 'vào' 'tuần' 'sau' 'đúng' 'không'],"['Other' 'Other' 'event_name' 'event_name' 'Other' 'date' 'date' 'Other'
 'Other']",32,calendar_query,calendar,2.28,48000,1,True,,,
1688,dev/aeb8b783fa94d3644de06b13381c8e96.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,dự báo thời tiết tuần này như thế nào,dự báo thời tiết [date : tuần này] như thế nào,['dự' 'báo' 'thời' 'tiết' 'tuần' 'này' 'như' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other' 'date' 'date' 'Other' 'Other' 'Other'],13,weather_query,weather,2.16,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
4421,dev/8ef9c577c4eac8faf3accef9a42b8c17.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,tắt tiếng âm thanh,tắt tiếng âm thanh,['tắt' 'tiếng' 'âm' 'thanh'],['Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,2.7,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5175,dev/c21e103dcf62964a49fe601500e34fa6.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thời tiết sẽ như thế nào trong tuần này,thời tiết sẽ như thế nào trong [date : tuần này],['thời' 'tiết' 'sẽ' 'như' 'thế' 'nào' 'trong' 'tuần' 'này'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],13,weather_query,weather,5.22,48000,1,True,COSINE_TEST,UNKNOWN,
1210,dev/ebcd0622f6be8b3444e5d3d292dccf9a.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,đặt một bữa ăn ở một nhà hàng ngon,đặt một bữa ăn ở một [business_type : nhà hàng] ngon,['đặt' 'một' 'bữa' 'ăn' 'ở' 'một' 'nhà' 'hàng' 'ngon'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'business_type'
 'business_type' 'Other']",16,takeaway_order,takeaway,1.86,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
12617,dev/e322355ce2c9ecdf62a60c6df660c5dc.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,vui lòng gửi cho tôi thông tin về cách mua vé tàu đến new york,vui lòng gửi cho tôi thông tin về cách mua vé [transport_type : tàu] đến [place_name : new york],"['vui' 'lòng' 'gửi' 'cho' 'tôi' 'thông' 'tin' 'về' 'cách' 'mua' 'vé' 'tàu'
 'đến' 'new' 'york']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'transport_type' 'Other' 'place_name' 'place_name']",42,transport_query,transport,3.78,48000,1,True,COSINE_VALIDATION,UNKNOWN,
7300,dev/225fdf9cd498395fcadb6ddaac427419.wav,validation,TEST,vi-VN,6346ccfb37ed7169c9b634fc,test_enrolled_spk_0002,Female,40,đặt lời nhắc về việc tôi đến thăm ba tôi vào ngày mai,đặt lời nhắc về việc tôi đến thăm [relation : ba] tôi vào [date : ngày mai],"['đặt' 'lời' 'nhắc' 'về' 'việc' 'tôi' 'đến' 'thăm' 'ba' 'tôi' 'vào' 'ngày'
 'mai']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'relation' 'Other' 'Other' 'date' 'date']",50,calendar_set,calendar,3.2865,48000,1,True,COSINE_TEST,ENROLLED,
6823,dev/d00e923b6d01cbf17377e031fb90ff41.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,nhắc tôi đi xem phim ngoài trời cuối tuần này,nhắc tôi đi [event_name : xem phim ngoài trời] [time : cuối tuần] này,['nhắc' 'tôi' 'đi' 'xem' 'phim' 'ngoài' 'trời' 'cuối' 'tuần' 'này'],"['Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'event_name' 'time' 'time' 'Other']",50,calendar_set,calendar,4.2,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
353,dev/0fbaa1ed8af4d1696780b46fbaeeb5c4.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,ngày hai hai tháng ba là thứ mấy trong tuần,[date : ngày hai hai tháng ba] là thứ mấy trong tuần,['ngày' 'hai' 'hai' 'tháng' 'ba' 'là' 'thứ' 'mấy' 'trong' 'tuần'],"['date' 'date' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'
 'Other']",0,datetime_query,datetime,4.8,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2622,dev/c225ecb2a1abfda2b200e1ceeb2eba1a.wav,validation,SVM,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,tắt tiếng tất cả phản hồi bây giờ,tắt tiếng tất cả phản hồi bây giờ,['tắt' 'tiếng' 'tất' 'cả' 'phản' 'hồi' 'bây' 'giờ'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,2.82,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11552,dev/4e78ca43a2620dda4992981c69ca9b5f.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,rõ hơn và có định hướng chủ đề,rõ hơn và có định hướng chủ đề,['rõ' 'hơn' 'và' 'có' 'định' 'hướng' 'chủ' 'đề'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],58,play_podcasts,play,4.587833333333333,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9051,dev/122d1f88e40cb788665cadb475f2df24.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,tạo một lời nhắc sự kiện đám cưới minh lan vào thứ ba,tạo một lời nhắc sự kiện [event_name : đám cưới minh lan] vào [date : thứ ba],"['tạo' 'một' 'lời' 'nhắc' 'sự' 'kiện' 'đám' 'cưới' 'minh' 'lan' 'vào'
 'thứ' 'ba']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'event_name' 'event_name'
 'event_name' 'event_name' 'Other' 'date' 'date']",50,calendar_set,calendar,6.84,48000,1,True,,,
15245,dev/b8fb575f518cdea508a378047a188431.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,vui lòng gửi đến vũ,vui lòng gửi đến [person : vũ],['vui' 'lòng' 'gửi' 'đến' 'vũ'],['Other' 'Other' 'Other' 'Other' 'person'],47,social_post,social,1.56,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2720,dev/7a782078e2e6511a79800018b39b8fe1.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,cài đặt báo thức lúc năm giờ rưỡi,cài đặt báo thức lúc [time : năm giờ rưỡi],['cài' 'đặt' 'báo' 'thức' 'lúc' 'năm' 'giờ' 'rưỡi'],['Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'],48,alarm_set,alarm,4.14,48000,1,True,,,
2514,dev/16aba36ffbd73253fae7ab8fc38202ad.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thời tiết như thế nào trong tuần này,thời tiết như thế nào trong [date : tuần này],['thời' 'tiết' 'như' 'thế' 'nào' 'trong' 'tuần' 'này'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],13,weather_query,weather,6.665166666666667,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14803,dev/51e71cce3148aaa234f8c7b1d1e09123.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,bạn cần đưa ra một kế hoạch mới,bạn cần đưa ra một kế hoạch mới,['bạn' 'cần' 'đưa' 'ra' 'một' 'kế' 'hoạch' 'mới'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,2.16,48000,1,True,,,
1023,dev/57fd1a9b123085d099495559409a5fb1.wav,validation,UNUSED,vi-VN,650b02ed6511bb3fbf5da880,,Female,31,tìm hiểu xem olive garden có bán mang đi hay không,tìm hiểu xem [business_name : olive garden] có bán [order_type : mang đi] hay không,"['tìm' 'hiểu' 'xem' 'olive' 'garden' 'có' 'bán' 'mang' 'đi' 'hay'
 'không']","['Other' 'Other' 'Other' 'business_name' 'business_name' 'Other' 'Other'
 'order_type' 'order_type' 'Other' 'Other']",3,takeaway_query,takeaway,5.46,48000,1,True,,,
7424,dev/9113c8c3ac5dcbb19e6fd278af2c6130.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tham gia buổi tiệc trước cuộc họp,tham gia [event_name : buổi tiệc] trước cuộc họp,['tham' 'gia' 'buổi' 'tiệc' 'trước' 'cuộc' 'họp'],['Other' 'Other' 'event_name' 'event_name' 'Other' 'Other' 'Other'],50,calendar_set,calendar,4.02,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11621,dev/b1133de64fa1e45363c70c5f524e0a20.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,các sự kiện đang diễn ra gần tôi,các sự kiện đang diễn ra gần tôi,['các' 'sự' 'kiện' 'đang' 'diễn' 'ra' 'gần' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],6,recommendation_events,recommendation,2.46,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
3528,dev/453438cdd54d85a06d1d90ab88f034f5.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,lấy cho tôi đồ ăn mang đi,lấy cho tôi đồ ăn [order_type : mang đi],['lấy' 'cho' 'tôi' 'đồ' 'ăn' 'mang' 'đi'],['Other' 'Other' 'Other' 'Other' 'Other' 'order_type' 'order_type'],16,takeaway_order,takeaway,3.06,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10925,dev/4975009bdf0fa364fdad955e82271b20.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,tạo một danh sách mới các hóa đơn chưa thanh toán của tôi,tạo một danh sách mới các [list_name : hóa đơn chưa thanh toán] của tôi,"['tạo' 'một' 'danh' 'sách' 'mới' 'các' 'hóa' 'đơn' 'chưa' 'thanh' 'toán'
 'của' 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'list_name' 'list_name'
 'list_name' 'list_name' 'list_name' 'Other' 'Other']",21,lists_createoradd,lists,3.6,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2978,dev/08c272c8738859bc8c891db19aac4ebd.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,đèn tối hơn,đèn tối hơn,['đèn' 'tối' 'hơn'],['Other' 'Other' 'Other'],31,iot_hue_lightdim,iot,1.8,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
12674,dev/061db8d10785608cacb2d05f014cb8c1.wav,validation,VALIDATION,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,giao thông có đông đúc không,giao thông có đông đúc không,['giao' 'thông' 'có' 'đông' 'đúc' 'không'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],11,transport_traffic,transport,4.8,48000,1,True,COSINE_VALIDATION,ENROLLED,
