audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,split_name
11721,dev/eb764555652d67223b0b19f539c50e90.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,phim hài nào tôi có thể xem trong rạp xung quanh hà nội,phim [movie_type : hài] nào tôi có thể xem trong rạp xung quanh [place_name : hà nội],"['phim' 'hài' 'nào' 'tôi' 'có' 'thể' 'xem' 'trong' 'rạp' 'xung' 'quanh'
 'hà' 'nội']","['Other' 'movie_type' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'place_name' 'place_name']",55,recommendation_movies,recommendation,10.155833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
9834,dev/6e7e2e33f2b2708800ab2eb0f4b99e5d.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tiếp tục phát một bài hát từ sách nói của michael jackson,[player_setting : tiếp tục phát] một bài hát từ [media_type : sách nói] của [artist_name : michael jackson],"['tiếp' 'tục' 'phát' 'một' 'bài' 'hát' 'từ' 'sách' 'nói' 'của'
 'michael' 'jackson']","['player_setting' 'player_setting' 'player_setting' 'Other' 'Other'
 'Other' 'Other' 'media_type' 'media_type' 'Other' 'artist_name'
 'artist_name']",20,play_audiobook,play,9.6065,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
318,dev/286015dc29b95efa03e01ba46dd118fb.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,trời sẽ mưa vào ngày mai phải không,trời sẽ [weather_descriptor : mưa] vào [date : ngày mai] phải không,['trời' 'sẽ' 'mưa' 'vào' 'ngày' 'mai' 'phải' 'không'],"['Other' 'Other' 'weather_descriptor' 'Other' 'date' 'date' 'Other'
 'Other']",13,weather_query,weather,5.227833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
13643,dev/6a41f026fec0c1ced2a168751fc3e727.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,bạn định nghĩa văn bản thế nào,bạn định nghĩa [definition_word : văn bản] thế nào,['bạn' 'định' 'nghĩa' 'văn' 'bản' 'thế' 'nào'],"['Other' 'Other' 'Other' 'definition_word' 'definition_word' 'Other'
 'Other']",26,qa_definition,qa,5.2865,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
2757,dev/30e776e43901b47e9b7d82d55523f7af.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tin tức mới về chính trị,tin tức mới về [news_topic : chính trị],['tin' 'tức' 'mới' 'về' 'chính' 'trị'],['Other' 'Other' 'Other' 'Other' 'news_topic' 'news_topic'],22,news_query,news,3.8465,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
4175,dev/6aae921bad3b7d25901a1220eee11b1e.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,này siri thay đổi cài đặt ánh sáng hiện tại,này siri thay đổi cài đặt ánh sáng hiện tại,['này' 'siri' 'thay' 'đổi' 'cài' 'đặt' 'ánh' 'sáng' 'hiện' 'tại'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",1,iot_hue_lightchange,iot,6.345166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
538,dev/2f0ce8bd0d89b1fcf51987467c1e9388.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cài báo thức lúc một giờ chiều,cài báo thức lúc [time : một giờ chiều],['cài' 'báo' 'thức' 'lúc' 'một' 'giờ' 'chiều'],['Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'],48,alarm_set,alarm,4.4865,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
14175,dev/25a0ddaecd68bdc6014947a70caa8ee5.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,áo phông trông như thế nào,[definition_word : áo phông] trông như thế nào,['áo' 'phông' 'trông' 'như' 'thế' 'nào'],['definition_word' 'definition_word' 'Other' 'Other' 'Other' 'Other'],26,qa_definition,qa,4.617166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
1225,dev/8bf130abd4c12e6dc7c6f687115d0855.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,ngày mười lăm tháng ba sẽ là ngày nào,ngày [date : mười lăm tháng ba] sẽ là ngày nào,['ngày' 'mười' 'lăm' 'tháng' 'ba' 'sẽ' 'là' 'ngày' 'nào'],['Other' 'date' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,6.5265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
14267,dev/bf7f61d4c9e873762350b5e7cca210d5.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,sáu trừ bốn là bao nhiêu,sáu trừ bốn là bao nhiêu,['sáu' 'trừ' 'bốn' 'là' 'bao' 'nhiêu'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],39,qa_maths,qa,4.6865,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
9926,dev/0291271b95e7caa3608ed74f99a156e3.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cần bao nhiêu thời gian để nấu nui,cần bao nhiêu thời gian để [cooking_type : nấu] [food_type : nui],['cần' 'bao' 'nhiêu' 'thời' 'gian' 'để' 'nấu' 'nui'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'cooking_type'
 'food_type']",9,cooking_recipe,cooking,5.297166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
15171,dev/be5011330e1b2a93b0e69b614ad2a446.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cho tôi cập nhật facebook của vũ từ cuối tuần,cho tôi cập nhật [media_type : facebook] của [person : vũ] từ [time : cuối tuần],['cho' 'tôi' 'cập' 'nhật' 'facebook' 'của' 'vũ' 'từ' 'cuối' 'tuần'],"['Other' 'Other' 'Other' 'Other' 'media_type' 'Other' 'person' 'Other'
 'time' 'time']",27,social_query,social,8.267833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8928,dev/51a12b89d29233f225a5f51ba371c0e5.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,những cuộc họp là vào khi nào,[event_name : những cuộc họp] là vào khi nào,['những' 'cuộc' 'họp' 'là' 'vào' 'khi' 'nào'],['event_name' 'event_name' 'event_name' 'Other' 'Other' 'Other' 'Other'],32,calendar_query,calendar,5.387833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
7653,dev/7908fb3f6baf26e520d1abf6e88450c2.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,đừng quên nhắc tôi về sinh nhật của anh trai tôi vào ngày hai mươi tháng tư,đừng quên nhắc tôi về [event_name : sinh nhật] của [relation : anh trai] tôi vào [date : ngày hai mươi tháng tư],"['đừng' 'quên' 'nhắc' 'tôi' 'về' 'sinh' 'nhật' 'của' 'anh' 'trai' 'tôi'
 'vào' 'ngày' 'hai' 'mươi' 'tháng' 'tư']","['Other' 'Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'Other'
 'relation' 'relation' 'Other' 'Other' 'date' 'date' 'date' 'date' 'date']",50,calendar_set,calendar,13.475833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8253,dev/51327bbb42b5420f03cffcd6ec668fd1.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,đặt một lời nhắc rằng tôi cần thức dậy lúc năm giờ mỗi buổi sáng,đặt một lời nhắc rằng tôi cần thức dậy lúc [time : năm giờ] [general_frequency : mỗi buổi sáng],"['đặt' 'một' 'lời' 'nhắc' 'rằng' 'tôi' 'cần' 'thức' 'dậy' 'lúc' 'năm'
 'giờ' 'mỗi' 'buổi' 'sáng']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'time' 'time' 'general_frequency' 'general_frequency'
 'general_frequency']",48,alarm_set,alarm,11.0465,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
15753,dev/61ec38b5268bffc93557f852a08817c7.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi đã nhận email của trần hùng về tai nạn xe khi nào,tôi đã nhận email của [person : trần hùng] về tai nạn xe khi nào,"['tôi' 'đã' 'nhận' 'email' 'của' 'trần' 'hùng' 'về' 'tai' 'nạn' 'xe' 'khi'
 'nào']","['Other' 'Other' 'Other' 'Other' 'Other' 'person' 'person' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",44,email_query,email,8.857166666666666,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
16726,dev/7c4e2650e90e32ac562de3f27f63e092.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi muốn tìm các email của dũng với tiêu đề chứa từ họp,tôi muốn tìm các email của [person : dũng] với tiêu đề chứa từ họp,"['tôi' 'muốn' 'tìm' 'các' 'email' 'của' 'dũng' 'với' 'tiêu' 'đề' 'chứa'
 'từ' 'họp']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'person' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",44,email_query,email,10.635833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
5726,dev/91f3adc4db103da8ca68629d935b4f9e.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,bạn nói to hơn đi,bạn nói to hơn đi,['bạn' 'nói' 'to' 'hơn' 'đi'],['Other' 'Other' 'Other' 'Other' 'Other'],14,audio_volume_up,audio,4.537166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
12177,dev/0fc7ec709ae09011d7df3558b9c4a4d8.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,đường phố canal đông đúc hơn đúng không,[place_name : đường phố canal] đông đúc hơn đúng không,['đường' 'phố' 'canal' 'đông' 'đúc' 'hơn' 'đúng' 'không'],"['place_name' 'place_name' 'place_name' 'Other' 'Other' 'Other' 'Other'
 'Other']",11,transport_traffic,transport,5.587833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
13275,dev/dc91d1f3c1abbb207fb629b24c945709.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,vị trí của tôi là gì,vị trí của tôi là gì,['vị' 'trí' 'của' 'tôi' 'là' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,4.0065,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8152,dev/f3f50c95e9d2649e2bc19278622c20cd.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cung cấp cho tôi thông tin về buổi hòa nhạc vào tối thứ ba,cung cấp cho tôi thông tin về buổi hòa nhạc vào [time : tối] [date : thứ ba],"['cung' 'cấp' 'cho' 'tôi' 'thông' 'tin' 'về' 'buổi' 'hòa' 'nhạc' 'vào'
 'tối' 'thứ' 'ba']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'time' 'date' 'date']",32,calendar_query,calendar,8.8385,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8373,dev/be6fda01fe9a319baa2b5adf304f85e3.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thông báo mới về cuộc họp trong hai tiếng,thông báo mới về [event_name : cuộc họp] trong [time : hai tiếng],['thông' 'báo' 'mới' 'về' 'cuộc' 'họp' 'trong' 'hai' 'tiếng'],"['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'Other' 'time'
 'time']",50,calendar_set,calendar,5.9665,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
7682,dev/af438e951d730eabeed065ed4eef13de.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tìm và xóa tất cả sự kiện cuối tuần của tôi với lê hiếu,tìm và xóa tất cả sự kiện [time : cuối tuần] của tôi với [person : lê hiếu],"['tìm' 'và' 'xóa' 'tất' 'cả' 'sự' 'kiện' 'cuối' 'tuần' 'của' 'tôi' 'với'
 'lê' 'hiếu']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time'
 'Other' 'Other' 'Other' 'person' 'person']",30,calendar_remove,calendar,9.145166666666666,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
3768,dev/e349450af6e80b897de4e32dab014aed.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi muốn nghe một vài bài jazz,tôi muốn nghe một vài [music_genre : bài jazz],['tôi' 'muốn' 'nghe' 'một' 'vài' 'bài' 'jazz'],['Other' 'Other' 'Other' 'Other' 'Other' 'music_genre' 'music_genre'],45,play_music,play,5.1265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
16779,dev/c090e36c3031c7faa1dd578f762cd5b5.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,mở liên hệ tên nam,mở liên hệ tên [person : nam],['mở' 'liên' 'hệ' 'tên' 'nam'],['Other' 'Other' 'Other' 'Other' 'person'],17,email_querycontact,email,4.9265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
6939,dev/81b065c5e6c1bf3f36e4e6babbdb595a.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,nhắc tôi về cuộc họp ngày mai lúc mười giờ sáng,nhắc tôi về [event_name : cuộc họp] [date : ngày mai] lúc [time : mười giờ sáng],['nhắc' 'tôi' 'về' 'cuộc' 'họp' 'ngày' 'mai' 'lúc' 'mười' 'giờ' 'sáng'],"['Other' 'Other' 'Other' 'event_name' 'event_name' 'date' 'date' 'Other'
 'time' 'time' 'time']",50,calendar_set,calendar,6.617166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
13051,dev/e78de5d55092deafc6e9a5f5a62bf7d5.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,mỹ tâm đến từ thành phố nào,[person : mỹ tâm] đến từ thành phố nào,['mỹ' 'tâm' 'đến' 'từ' 'thành' 'phố' 'nào'],['person' 'person' 'Other' 'Other' 'Other' 'Other' 'Other'],49,qa_factoid,qa,4.8678333333333335,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
5696,dev/6df3fa4e590f48459c51beed901412b6.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,bắt đầu dọn dẹp nhà,bắt đầu [house_place : dọn dẹp nhà],['bắt' 'đầu' 'dọn' 'dẹp' 'nhà'],['Other' 'Other' 'house_place' 'house_place' 'house_place'],34,iot_cleaning,iot,4.337166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
388,dev/6dcf4d689fedc67c07f9a2c726fceb20.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tắt ổ cắm thông minh,tắt [device_type : ổ cắm thông minh],['tắt' 'ổ' 'cắm' 'thông' 'minh'],['Other' 'device_type' 'device_type' 'device_type' 'device_type'],8,iot_wemo_off,iot,3.9771666666666654,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
15538,dev/41af7a4a6ec3d7d8b3df193818e55a82.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,dịch vụ khách hàng tweet than phiền như sau,[business_name : dịch vụ khách hàng] [media_type : tweet] than phiền như sau,['dịch' 'vụ' 'khách' 'hàng' 'tweet' 'than' 'phiền' 'như' 'sau'],"['business_name' 'business_name' 'business_name' 'business_name'
 'media_type' 'Other' 'Other' 'Other' 'Other']",47,social_post,social,7.8065,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
12741,dev/8cb6c50b0740dc4ef9ee0ab4c5a13381.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tôi cần đi con phố nào để vào thị trấn,tôi cần đi con phố nào để [place_name : vào thị trấn],['tôi' 'cần' 'đi' 'con' 'phố' 'nào' 'để' 'vào' 'thị' 'trấn'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name'
 'place_name' 'place_name']",42,transport_query,transport,9.4385,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
1901,dev/1725e56ec19863784d95a4022e9ffe3c.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cập nhật cho tôi về kết quả bầu cử,cập nhật cho tôi về kết quả [news_topic : bầu cử],['cập' 'nhật' 'cho' 'tôi' 'về' 'kết' 'quả' 'bầu' 'cử'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic'
 'news_topic']",22,news_query,news,6.417166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
15798,dev/c7080dbec438fa6fcb6ad494dcca5073.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,kiểm tra hộp thư đến,kiểm tra [email_folder : hộp thư] đến,['kiểm' 'tra' 'hộp' 'thư' 'đến'],['Other' 'Other' 'email_folder' 'email_folder' 'Other'],44,email_query,email,3.7985,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
6096,dev/76ce32b25b42b35b3a57f1eda3a74954.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,phát bài hát bởi mây trắng,phát bài hát bởi [artist_name : mây trắng],['phát' 'bài' 'hát' 'bởi' 'mây' 'trắng'],['Other' 'Other' 'Other' 'Other' 'artist_name' 'artist_name'],45,play_music,play,4.417166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8668,dev/b054386254e0705c2cb62165bce53dac.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,trong năm ngoái tôi dành bao nhiêu giờ cho các cuộc họp,trong [time : năm ngoái] tôi dành bao nhiêu giờ cho các [event_name : cuộc họp],"['trong' 'năm' 'ngoái' 'tôi' 'dành' 'bao' 'nhiêu' 'giờ' 'cho' 'các' 'cuộc'
 'họp']","['Other' 'time' 'time' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'event_name' 'event_name']",32,calendar_query,calendar,7.5265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
6881,dev/3972c48362a844660aa333180ea5adad.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cuộc hẹn tiếp theo trong lịch của tôi là khi nào,[event_name : cuộc hẹn] tiếp theo trong lịch của tôi là khi nào,['cuộc' 'hẹn' 'tiếp' 'theo' 'trong' 'lịch' 'của' 'tôi' 'là' 'khi' 'nào'],"['event_name' 'event_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",32,calendar_query,calendar,8.307833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
13316,dev/542fd3fd19595abe20b083247442a6bc.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,câu hỏi sau đây yêu cầu bạn phân tích các mục tiêu và hành động dự định của giáo viên,câu hỏi sau đây yêu cầu bạn phân tích các mục tiêu và hành động dự định của giáo viên,"['câu' 'hỏi' 'sau' 'đây' 'yêu' 'cầu' 'bạn' 'phân' 'tích' 'các' 'mục'
 'tiêu' 'và' 'hành' 'động' 'dự' 'định' 'của' 'giáo' 'viên']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",49,qa_factoid,qa,11.275833333333331,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
4778,dev/fc9485ada8c282374902466bc8023e23.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,phát lại bài hát trước lần nữa,[player_setting : phát lại] [music_descriptor : bài hát trước] lần nữa,['phát' 'lại' 'bài' 'hát' 'trước' 'lần' 'nữa'],"['player_setting' 'player_setting' 'music_descriptor' 'music_descriptor'
 'music_descriptor' 'Other' 'Other']",28,music_settings,music,6.7265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
2710,dev/1997660b76eb8c4a8627fed1795fa305.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,ngắt dòng điện,ngắt dòng điện,['ngắt' 'dòng' 'điện'],['Other' 'Other' 'Other'],40,iot_hue_lightoff,iot,3.5265,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
6381,dev/aa47ac75290b6aa1bcbb5ee0a6d11bcd.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,này có mấy bộ phim hay sắp ra mắt không,này có mấy bộ phim hay sắp ra mắt không,['này' 'có' 'mấy' 'bộ' 'phim' 'hay' 'sắp' 'ra' 'mắt' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",12,general_quirky,general,7.6065,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
148,dev/2b5f1729de481668f2ebf8b35753ed46.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,olly tôi thích nghe jazz,olly tôi thích nghe [music_genre : jazz],['olly' 'tôi' 'thích' 'nghe' 'jazz'],['Other' 'Other' 'Other' 'Other' 'music_genre'],45,play_music,play,3.617166666666667,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
113,dev/3d4585a833e6615780e93cbb1493fe23.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,lặp lại bài hát này,[player_setting : lặp lại] bài hát này,['lặp' 'lại' 'bài' 'hát' 'này'],['player_setting' 'player_setting' 'Other' 'Other' 'Other'],28,music_settings,music,3.6465,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
11552,dev/4e78ca43a2620dda4992981c69ca9b5f.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,rõ hơn và có định hướng chủ đề,rõ hơn và có định hướng chủ đề,['rõ' 'hơn' 'và' 'có' 'định' 'hướng' 'chủ' 'đề'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],58,play_podcasts,play,4.587833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
11675,dev/b4b1b4b0f6a3fd8abeb00283a5542b49.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,nhà hàng gần nhất ở đâu,[business_type : nhà hàng] gần nhất ở đâu,['nhà' 'hàng' 'gần' 'nhất' 'ở' 'đâu'],['business_type' 'business_type' 'Other' 'Other' 'Other' 'Other'],19,recommendation_locations,recommendation,5.2945,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
8325,dev/cb76bb811f541ed66931b11d48059ec7.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thêm các cuộc họp ăn trưa vào buổi trưa mỗi ngày trong tuần này,thêm [event_name : các cuộc họp] [meal_type : ăn trưa] vào [timeofday : buổi trưa] [general_frequency : mỗi ngày] trong [date : tuần này],"['thêm' 'các' 'cuộc' 'họp' 'ăn' 'trưa' 'vào' 'buổi' 'trưa' 'mỗi' 'ngày'
 'trong' 'tuần' 'này']","['Other' 'event_name' 'event_name' 'event_name' 'meal_type' 'meal_type'
 'Other' 'timeofday' 'timeofday' 'general_frequency' 'general_frequency'
 'Other' 'date' 'date']",50,calendar_set,calendar,8.795833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
15252,dev/c6d41a7a9765be6507dbf4dc036466d1.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cho tôi xem danh sách nơi mà người thân của tôi đã ở dựa vào những tấm hình của họ,cho tôi xem danh sách nơi mà [relation : người thân] của tôi đã ở dựa vào những tấm hình của họ,"['cho' 'tôi' 'xem' 'danh' 'sách' 'nơi' 'mà' 'người' 'thân' 'của' 'tôi'
 'đã' 'ở' 'dựa' 'vào' 'những' 'tấm' 'hình' 'của' 'họ']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'relation'
 'relation' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",27,social_query,social,13.195833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
12711,dev/dc4d023d03c441647d4058f0b707eece.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cài đặt grab,cài đặt [transport_agency : grab],['cài' 'đặt' 'grab'],['Other' 'Other' 'transport_agency'],54,transport_taxi,transport,3.2251666666666665,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
7780,dev/abef8bc8d83735343086b62a0b4fb796.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,nhắc tôi sinh nhật hoa,nhắc tôi [event_name : sinh nhật] [person : hoa],['nhắc' 'tôi' 'sinh' 'nhật' 'hoa'],['Other' 'Other' 'event_name' 'event_name' 'person'],50,calendar_set,calendar,3.995833333333333,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
4422,dev/fdf64b4f3abaa3f6f3c9b3968980d88b.wav,validation,TRAIN,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,dừng âm thanh,dừng âm thanh,['dừng' 'âm' 'thanh'],['Other' 'Other' 'Other'],46,audio_volume_mute,audio,4.155833333333334,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0006
